ticker,leg,side,option_type,expiry,strike,entry_date,exit_date,monthly_expiry,weekly_expiry,scheduled_entry_date,spot,atm_strike,spot_timestamp,entry_timestamp,entry_close,entry_volume,entry_oi,entry_source,exit_timestamp,exit_close,exit_volume,exit_oi,exit_source,entry_available,exit_available
NIFTY,L1,BUY,PE,2026-02-24,25700.0,2026-02-18,2026-02-24,2026-02-24,2026-02-24,2026-02-18,25723.65,25700.0,2026-02-18 09:30:00+05:30,2026-02-18 09:30:00+05:30,117.45,1057810.0,8706880.0,upstox_expired,2026-02-24 15:15:00+05:30,281.15,81835.0,2125565.0,upstox_expired,True,True
NIFTY,L2,SELL,PE,2026-02-24,25800.0,2026-02-18,2026-02-24,2026-02-24,2026-02-24,2026-02-18,25723.65,25700.0,2026-02-18 09:30:00+05:30,2026-02-18 09:30:00+05:30,167.3,357240.0,3910400.0,upstox_expired,2026-02-24 15:15:00+05:30,381.75,25220.0,1501890.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-02-24,25700.0,2026-02-18,2026-02-24,2026-02-24,2026-02-24,2026-02-18,25723.65,25700.0,2026-02-18 09:30:00+05:30,2026-02-18 09:30:00+05:30,154.95,783185.0,8578960.0,upstox_expired,2026-02-24 15:15:00+05:30,0.1,414700.0,10112180.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-02-24,25600.0,2026-02-18,2026-02-24,2026-02-24,2026-02-24,2026-02-18,25723.65,25700.0,2026-02-18 09:30:00+05:30,2026-02-18 09:30:00+05:30,218.7,200915.0,3234270.0,upstox_expired,2026-02-24 15:15:00+05:30,0.15,947375.0,13022685.0,upstox_expired,True,True
NIFTY,L1,BUY,PE,2026-03-30,25600.0,2026-02-25,2026-03-02,2026-03-30,2026-03-02,2026-02-25,25578.3,25600.0,2026-02-25 09:30:00+05:30,2026-02-25 09:30:00+05:30,280.8,15730.0,1023945.0,upstox_expired,2026-03-02 15:15:00+05:30,758.5,1430.0,1040390.0,upstox_expired,True,True
NIFTY,L2,SELL,PE,2026-03-02,25700.0,2026-02-25,2026-03-02,2026-03-30,2026-03-02,2026-02-25,25578.3,25600.0,2026-02-25 09:30:00+05:30,2026-02-25 09:30:00+05:30,178.65,382980.0,2171585.0,upstox_expired,2026-03-02 15:15:00+05:30,827.0,13455.0,391690.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-03-02,25600.0,2026-02-25,2026-03-02,2026-03-30,2026-03-02,2026-02-25,25578.3,25600.0,2026-02-25 09:30:00+05:30,2026-02-25 09:30:00+05:30,157.8,1723345.0,8761350.0,upstox_expired,2026-03-02 15:15:00+05:30,0.1,446810.0,7724795.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-03-30,25500.0,2026-02-25,2026-03-02,2026-03-30,2026-03-02,2026-02-25,25578.3,25600.0,2026-02-25 09:30:00+05:30,2026-02-25 09:30:00+05:30,498.05,14040.0,2416375.0,upstox_expired,2026-03-02 15:15:00+05:30,186.6,56355.0,3627585.0,upstox_expired,True,True
NIFTY,L1,BUY,PE,2026-03-30,24350.0,2026-03-04,2026-03-10,2026-03-30,2026-03-10,2026-03-04,24353.55,24350.0,2026-03-04 09:30:00+05:30,2026-03-04 09:30:00+05:30,437.75,3055.0,62335.0,upstox_expired,2026-03-10 15:15:00+05:30,395.55,65.0,91975.0,upstox_expired,True,True
NIFTY,L2,SELL,PE,2026-03-10,24450.0,2026-03-04,2026-03-10,2026-03-30,2026-03-10,2026-03-04,24353.55,24350.0,2026-03-04 09:30:00+05:30,2026-03-04 09:30:00+05:30,343.85,97175.0,674830.0,upstox_expired,2026-03-10 15:15:00+05:30,185.35,68965.0,796055.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-03-10,24350.0,2026-03-04,2026-03-10,2026-03-30,2026-03-10,2026-03-04,24353.55,24350.0,2026-03-04 09:30:00+05:30,2026-03-04 09:30:00+05:30,330.0,356590.0,1244165.0,upstox_expired,2026-03-10 15:15:00+05:30,0.1,2007980.0,11392745.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-03-30,24250.0,2026-03-04,2026-03-10,2026-03-30,2026-03-10,2026-03-04,24353.55,24350.0,2026-03-04 09:30:00+05:30,2026-03-04 09:30:00+05:30,633.4,520.0,5525.0,upstox_expired,2026-03-10 15:15:00+05:30,508.35,2665.0,85215.0,upstox_expired,True,True
NIFTY,L1,BUY,PE,2026-03-30,24250.0,2026-03-11,2026-03-17,2026-03-30,2026-03-17,2026-03-11,24227.25,24250.0,2026-03-11 09:30:00+05:30,2026-03-11 09:30:00+05:30,386.25,2145.0,123955.0,upstox_expired,2026-03-17 15:15:00+05:30,701.0,0.0,59800.0,upstox_expired,True,True
NIFTY,L2,SELL,PE,2026-03-17,24350.0,2026-03-11,2026-03-17,2026-03-30,2026-03-17,2026-03-11,24227.25,24250.0,2026-03-11 09:30:00+05:30,2026-03-11 09:30:00+05:30,298.6,88270.0,419900.0,upstox_expired,2026-03-17 15:15:00+05:30,761.25,0.0,102765.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-03-17,24250.0,2026-03-11,2026-03-17,2026-03-30,2026-03-17,2026-03-11,24227.25,24250.0,2026-03-11 09:30:00+05:30,2026-03-11 09:30:00+05:30,248.2,329810.0,2475655.0,upstox_expired,2026-03-17 15:15:00+05:30,0.05,43030.0,2215850.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-03-30,24150.0,2026-03-11,2026-03-17,2026-03-30,2026-03-17,2026-03-11,24227.25,24250.0,2026-03-11 09:30:00+05:30,2026-03-11 09:30:00+05:30,510.5,585.0,90610.0,upstox_expired,2026-03-17 15:15:00+05:30,118.75,455.0,133510.0,upstox_expired,True,True
NIFTY,L1,BUY,PE,2026-03-30,23750.0,2026-03-18,2026-03-24,2026-03-30,2026-03-24,2026-03-18,23732.2,23750.0,2026-03-18 09:30:00+05:30,2026-03-18 09:30:00+05:30,310.75,10985.0,223730.0,upstox_expired,2026-03-24 15:15:00+05:30,890.1,260.0,115180.0,upstox_expired,True,True
NIFTY,L2,SELL,PE,2026-03-24,23850.0,2026-03-18,2026-03-24,2026-03-30,2026-03-24,2026-03-18,23732.2,23750.0,2026-03-18 09:30:00+05:30,2026-03-18 09:30:00+05:30,281.05,38285.0,212550.0,upstox_expired,2026-03-24 15:15:00+05:30,944.85,195.0,169000.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-03-24,23750.0,2026-03-18,2026-03-24,2026-03-30,2026-03-24,2026-03-18,23732.2,23750.0,2026-03-18 09:30:00+05:30,2026-03-18 09:30:00+05:30,206.0,878670.0,2632175.0,upstox_expired,2026-03-24 15:15:00+05:30,0.1,124085.0,1900535.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-03-30,23650.0,2026-03-18,2026-03-24,2026-03-30,2026-03-24,2026-03-18,23732.2,23750.0,2026-03-18 09:30:00+05:30,2026-03-18 09:30:00+05:30,372.0,5720.0,231985.0,upstox_expired,2026-03-24 15:15:00+05:30,63.1,19175.0,393055.0,upstox_expired,True,True
NIFTY,L1,BUY,PE,2026-03-30,23200.0,2026-03-25,2026-03-30,2026-03-30,2026-03-30,2026-03-25,23219.5,23200.0,2026-03-25 09:30:00+05:30,2026-03-25 09:30:00+05:30,287.4,583960.0,3375125.0,upstox_expired,2026-03-30 15:15:00+05:30,874.75,5135.0,1410825.0,upstox_expired,True,True
NIFTY,L2,SELL,PE,2026-03-30,23300.0,2026-03-25,2026-03-30,2026-03-30,2026-03-30,2026-03-25,23219.5,23200.0,2026-03-25 09:30:00+05:30,2026-03-25 09:30:00+05:30,333.95,115635.0,1127880.0,upstox_expired,2026-03-30 15:15:00+05:30,975.0,5135.0,568620.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-03-30,23200.0,2026-03-25,2026-03-30,2026-03-30,2026-03-30,2026-03-25,23219.5,23200.0,2026-03-25 09:30:00+05:30,2026-03-25 09:30:00+05:30,308.7,639535.0,3487120.0,upstox_expired,2026-03-30 15:15:00+05:30,0.05,283075.0,7209215.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-03-30,23100.0,2026-03-25,2026-03-30,2026-03-30,2026-03-30,2026-03-25,23219.5,23200.0,2026-03-25 09:30:00+05:30,2026-03-25 09:30:00+05:30,367.05,161265.0,1802190.0,upstox_expired,2026-03-30 15:15:00+05:30,0.05,956865.0,6043440.0,upstox_expired,True,True
NIFTY,L1,BUY,PE,2026-04-28,22900.0,2026-04-01,2026-04-07,2026-04-28,2026-04-07,2026-04-01,22911.45,22900.0,2026-04-01 09:30:00+05:30,2026-04-01 09:30:00+05:30,574.9,9165.0,335530.0,upstox_expired,2026-04-07 15:15:00+05:30,461.05,4290.0,554385.0,upstox_expired,True,True
NIFTY,L2,SELL,PE,2026-04-07,23000.0,2026-04-01,2026-04-07,2026-04-28,2026-04-07,2026-04-01,22911.45,22900.0,2026-04-01 09:30:00+05:30,2026-04-01 09:30:00+05:30,344.8,273195.0,2561000.0,upstox_expired,2026-04-07 15:15:00+05:30,0.1,1753180.0,19092190.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-04-07,22900.0,2026-04-01,2026-04-07,2026-04-28,2026-04-07,2026-04-01,22911.45,22900.0,2026-04-01 09:30:00+05:30,2026-04-01 09:30:00+05:30,327.9,880230.0,3116295.0,upstox_expired,2026-04-07 15:15:00+05:30,215.0,267735.0,1835210.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-04-28,22800.0,2026-04-01,2026-04-07,2026-04-28,2026-04-07,2026-04-01,22911.45,22900.0,2026-04-01 09:30:00+05:30,2026-04-01 09:30:00+05:30,750.2,7995.0,366860.0,upstox_expired,2026-04-07 15:15:00+05:30,781.1,2470.0,646945.0,upstox_expired,True,True
NIFTY,L1,BUY,PE,2026-04-28,23900.0,2026-04-08,2026-04-13,2026-04-28,2026-04-13,2026-04-08,23897.9,23900.0,2026-04-08 09:30:00+05:30,2026-04-08 09:30:00+05:30,407.5,16250.0,240110.0,upstox_expired,2026-04-13 15:15:00+05:30,407.3,22295.0,635830.0,upstox_expired,True,True
NIFTY,L2,SELL,PE,2026-04-13,24000.0,2026-04-08,2026-04-13,2026-04-28,2026-04-13,2026-04-08,23897.9,23900.0,2026-04-08 09:30:00+05:30,2026-04-08 09:30:00+05:30,292.65,255710.0,1711775.0,upstox_expired,2026-04-13 15:15:00+05:30,162.5,281190.0,3249480.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-04-13,23900.0,2026-04-08,2026-04-13,2026-04-28,2026-04-13,2026-04-08,23897.9,23900.0,2026-04-08 09:30:00+05:30,2026-04-08 09:30:00+05:30,234.8,994565.0,4464265.0,upstox_expired,2026-04-13 15:15:00+05:30,0.15,3506620.0,25074855.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-04-28,23800.0,2026-04-08,2026-04-13,2026-04-28,2026-04-13,2026-04-08,23897.9,23900.0,2026-04-08 09:30:00+05:30,2026-04-08 09:30:00+05:30,508.7,29250.0,702585.0,upstox_expired,2026-04-13 15:15:00+05:30,440.55,4680.0,942955.0,upstox_expired,True,True
NIFTY,L1,BUY,PE,2026-04-28,24200.0,2026-04-15,2026-04-21,2026-04-28,2026-04-21,2026-04-15,24183.25,24200.0,2026-04-15 09:30:00+05:30,2026-04-15 09:30:00+05:30,317.8,35360.0,1133145.0,upstox_expired,2026-04-21 15:15:00+05:30,113.45,42705.0,2382055.0,upstox_expired,True,True
NIFTY,L2,SELL,PE,2026-04-21,24300.0,2026-04-15,2026-04-21,2026-04-28,2026-04-21,2026-04-15,24183.25,24200.0,2026-04-15 09:30:00+05:30,2026-04-15 09:30:00+05:30,277.3,301795.0,1090830.0,upstox_expired,2026-04-21 15:15:00+05:30,0.05,1041950.0,11736530.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-04-21,24200.0,2026-04-15,2026-04-21,2026-04-28,2026-04-21,2026-04-15,24183.25,24200.0,2026-04-15 09:30:00+05:30,2026-04-15 09:30:00+05:30,231.9,766545.0,4796545.0,upstox_expired,2026-04-21 15:15:00+05:30,374.8,24765.0,853320.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-04-28,24100.0,2026-04-15,2026-04-21,2026-04-28,2026-04-21,2026-04-15,24183.25,24200.0,2026-04-15 09:30:00+05:30,2026-04-15 09:30:00+05:30,400.1,4680.0,733850.0,upstox_expired,2026-04-21 15:15:00+05:30,574.0,1430.0,565045.0,upstox_expired,True,True
NIFTY,L1,BUY,PE,2026-04-28,24450.0,2026-04-22,2026-04-28,2026-04-28,2026-04-28,2026-04-22,24440.7,24450.0,2026-04-22 09:30:00+05:30,2026-04-22 09:30:00+05:30,247.55,1019070.0,2110875.0,upstox_expired,2026-04-28 15:15:00+05:30,473.0,1300.0,275405.0,upstox_expired,True,True
NIFTY,L2,SELL,PE,2026-04-28,24550.0,2026-04-22,2026-04-28,2026-04-28,2026-04-28,2026-04-22,24440.7,24450.0,2026-04-22 09:30:00+05:30,2026-04-22 09:30:00+05:30,300.2,221650.0,1426230.0,upstox_expired,2026-04-28 15:15:00+05:30,572.05,7670.0,275860.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-04-28,24450.0,2026-04-22,2026-04-28,2026-04-28,2026-04-28,2026-04-22,24440.7,24450.0,2026-04-22 09:30:00+05:30,2026-04-22 09:30:00+05:30,217.0,495820.0,2058420.0,upstox_expired,2026-04-28 15:15:00+05:30,0.05,251485.0,4683770.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-04-28,24350.0,2026-04-22,2026-04-28,2026-04-28,2026-04-28,2026-04-22,24440.7,24450.0,2026-04-22 09:30:00+05:30,2026-04-22 09:30:00+05:30,270.65,80535.0,466440.0,upstox_expired,2026-04-28 15:15:00+05:30,0.15,315120.0,4807205.0,upstox_expired,True,True
NIFTY,L1,BUY,PE,2026-05-22,24100.0,2026-04-29,2026-05-05,2026-05-22,2026-05-05,2026-04-29,24118.2,24100.0,2026-04-29 09:30:00+05:30,,,,,,,,,,,False,False
NIFTY,L2,SELL,PE,2026-05-05,24200.0,2026-04-29,2026-05-05,2026-05-22,2026-05-05,2026-04-29,24118.2,24100.0,2026-04-29 09:30:00+05:30,2026-04-29 09:30:00+05:30,218.8,231140.0,2064400.0,upstox_expired,2026-05-05 15:15:00+05:30,169.35,285350.0,1662180.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-05-05,24100.0,2026-04-29,2026-05-05,2026-05-22,2026-05-05,2026-04-29,24118.2,24100.0,2026-04-29 09:30:00+05:30,2026-04-29 09:30:00+05:30,209.9,1690065.0,6125015.0,upstox_expired,2026-05-05 15:15:00+05:30,0.1,1880580.0,20951125.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-05-22,24000.0,2026-04-29,2026-05-05,2026-05-22,2026-05-05,2026-04-29,24118.2,24100.0,2026-04-29 09:30:00+05:30,,,,,,,,,,,False,False
NIFTY,L1,BUY,PE,2026-05-22,24200.0,2026-05-06,2026-05-12,2026-05-22,2026-05-12,2026-05-06,24175.15,24200.0,2026-05-06 09:30:00+05:30,,,,,,,,,,,False,False
NIFTY,L2,SELL,PE,2026-05-12,24300.0,2026-05-06,2026-05-12,2026-05-22,2026-05-12,2026-05-06,24175.15,24200.0,2026-05-06 09:30:00+05:30,2026-05-06 09:30:00+05:30,237.35,270400.0,2090205.0,upstox_expired,2026-05-12 15:15:00+05:30,927.0,5265.0,610870.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-05-12,24200.0,2026-05-06,2026-05-12,2026-05-22,2026-05-12,2026-05-06,24175.15,24200.0,2026-05-06 09:30:00+05:30,2026-05-06 09:30:00+05:30,205.45,903825.0,8286525.0,upstox_expired,2026-05-12 15:15:00+05:30,0.05,357695.0,8545485.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-05-22,24100.0,2026-05-06,2026-05-12,2026-05-22,2026-05-12,2026-05-06,24175.15,24200.0,2026-05-06 09:30:00+05:30,,,,,,,,,,,False,False
NIFTY,L1,BUY,PE,2026-05-22,23400.0,2026-05-13,2026-05-19,2026-05-22,2026-05-19,2026-05-13,23385.0,23400.0,2026-05-13 09:30:00+05:30,,,,,,,,,,,False,False
NIFTY,L2,SELL,PE,2026-05-19,23500.0,2026-05-13,2026-05-19,2026-05-22,2026-05-19,2026-05-13,23385.0,23400.0,2026-05-13 09:30:00+05:30,2026-05-13 09:30:00+05:30,267.95,583505.0,4059900.0,upstox_expired,2026-05-19 15:15:00+05:30,0.1,1102920.0,15092805.0,upstox_expired,True,True
NIFTY,L3,BUY,CE,2026-05-19,23400.0,2026-05-13,2026-05-19,2026-05-22,2026-05-19,2026-05-13,23385.0,23400.0,2026-05-13 09:30:00+05:30,2026-05-13 09:30:00+05:30,248.7,667680.0,3453385.0,upstox_expired,2026-05-19 15:15:00+05:30,226.05,57135.0,917410.0,upstox_expired,True,True
NIFTY,L4,SELL,CE,2026-05-22,23300.0,2026-05-13,2026-05-19,2026-05-22,2026-05-19,2026-05-13,23385.0,23400.0,2026-05-13 09:30:00+05:30,,,,,,,,,,,False,False
NIFTY,L1,BUY,PE,2026-05-22,23500.0,2026-05-20,2026-05-22,2026-05-22,2026-05-22,2026-05-20,23489.05,23500.0,2026-05-20 09:30:00+05:30,,,,,,,,,,,False,False
NIFTY,L2,SELL,PE,2026-05-22,23600.0,2026-05-20,2026-05-22,2026-05-22,2026-05-22,2026-05-20,23489.05,23500.0,2026-05-20 09:30:00+05:30,,,,,,,,,,,False,False
NIFTY,L3,BUY,CE,2026-05-22,23500.0,2026-05-20,2026-05-22,2026-05-22,2026-05-22,2026-05-20,23489.05,23500.0,2026-05-20 09:30:00+05:30,,,,,,,,,,,False,False
NIFTY,L4,SELL,CE,2026-05-22,23400.0,2026-05-20,2026-05-22,2026-05-22,2026-05-22,2026-05-20,23489.05,23500.0,2026-05-20 09:30:00+05:30,,,,,,,,,,,False,False
