ticker,entry_date,weekly_expiry,monthly_expiry,slippage_pct,fixed_cost_per_cycle,gross_pnl,net_pnl,raw_close_pnl_no_slippage
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.75,80.0,747.7774999999947,667.7774999999947,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.75,160.0,747.7774999999947,587.7774999999947,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.75,240.0,747.7774999999947,507.7774999999947,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.75,320.0,747.7774999999947,427.7774999999947,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,1.0,0.0,443.36999999999716,443.36999999999716,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,1.0,80.0,443.36999999999716,363.36999999999716,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,1.0,160.0,443.36999999999716,283.36999999999716,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,1.0,240.0,443.36999999999716,203.36999999999716,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,1.0,320.0,443.36999999999716,123.36999999999716,1661.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.0,0.0,186.0,186.0,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.0,80.0,186.0,106.0,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.0,160.0,186.0,26.0,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.0,240.0,186.0,-54.0,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.0,320.0,186.0,-134.0,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.25,0.0,-15.634999999994761,-15.634999999994761,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.25,80.0,-15.634999999994761,-95.63499999999476,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.25,160.0,-15.634999999994761,-175.63499999999476,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.25,240.0,-15.634999999994761,-255.63499999999476,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.25,320.0,-15.634999999994761,-335.63499999999476,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.5,0.0,-217.26999999999316,-217.26999999999316,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.5,80.0,-217.26999999999316,-297.26999999999316,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.5,160.0,-217.26999999999316,-377.26999999999316,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.5,240.0,-217.26999999999316,-457.26999999999316,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.5,320.0,-217.26999999999316,-537.2699999999932,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.75,0.0,-418.90499999999884,-418.90499999999884,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.75,80.0,-418.90499999999884,-498.90499999999884,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.75,160.0,-418.90499999999884,-578.9049999999988,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.75,240.0,-418.90499999999884,-658.9049999999988,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,0.75,320.0,-418.90499999999884,-738.9049999999988,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,1.0,0.0,-620.5400000000009,-620.5400000000009,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,1.0,80.0,-620.5400000000009,-700.5400000000009,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,1.0,160.0,-620.5400000000009,-780.5400000000009,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,1.0,240.0,-620.5400000000009,-860.5400000000009,186.0
SENSEX,2026-04-24,2026-04-30,2026-04-30,1.0,320.0,-620.5400000000009,-940.5400000000009,186.0
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.0,0.0,-2149.0000000000036,-2149.0000000000036,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.0,80.0,-2149.0000000000036,-2229.0000000000036,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.0,160.0,-2149.0000000000036,-2309.0000000000036,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.0,240.0,-2149.0000000000036,-2389.0000000000036,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.0,320.0,-2149.0000000000036,-2469.0000000000036,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.25,0.0,-2594.577499999992,-2594.577499999992,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.25,80.0,-2594.577499999992,-2674.577499999992,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.25,160.0,-2594.577499999992,-2754.577499999992,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.25,240.0,-2594.577499999992,-2834.577499999992,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.25,320.0,-2594.577499999992,-2914.577499999992,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.5,0.0,-3040.154999999995,-3040.154999999995,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.5,80.0,-3040.154999999995,-3120.154999999995,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.5,160.0,-3040.154999999995,-3200.154999999995,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.5,240.0,-3040.154999999995,-3280.154999999995,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.5,320.0,-3040.154999999995,-3360.154999999995,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.75,0.0,-3485.732500000013,-3485.732500000013,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.75,80.0,-3485.732500000013,-3565.732500000013,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.75,160.0,-3485.732500000013,-3645.732500000013,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.75,240.0,-3485.732500000013,-3725.732500000013,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,0.75,320.0,-3485.732500000013,-3805.732500000013,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,1.0,0.0,-3931.3100000000013,-3931.3100000000013,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,1.0,80.0,-3931.3100000000013,-4011.3100000000013,-2149.0000000000036
SENSEX,2026-05-08,2026-05-14,2026-05-27,1.0,160.0,-3931.3100000000013,-4091.3100000000013,-2149.0000000000036
