ticker,leg,side,option_type,expiry,strike,entry_date,weekly_expiry,monthly_expiry,scheduled_entry_date,spot,pe_atm,ce_atm,leg4_itm_strikes,spot_timestamp,entry_timestamp,entry_close,exit_timestamp,exit_close,entry_available,exit_available
NIFTY,L2,SELL,PE,2026-03-30,23400.0,2026-03-25,2026-03-30,2026-03-30,2026-03-25,23219.5,23200.0,23250.0,2,2026-03-25 09:30:00+05:30,2026-03-25 09:30:00+05:30,386.45,2026-03-30 15:15:00+05:30,1075.0,True,True
NIFTY,L3,BUY,CE,2026-03-30,23250.0,2026-03-25,2026-03-30,2026-03-30,2026-03-25,23219.5,23200.0,23250.0,2,2026-03-25 09:30:00+05:30,2026-03-25 09:30:00+05:30,281.5,2026-03-30 15:15:00+05:30,0.1,True,True
NIFTY,L4,SELL,CE,2026-03-30,23150.0,2026-03-25,2026-03-30,2026-03-30,2026-03-25,23219.5,23200.0,23250.0,2,2026-03-25 09:30:00+05:30,2026-03-25 09:30:00+05:30,336.8,2026-03-30 15:15:00+05:30,0.15,True,True
NIFTY,L1,BUY,PE,2026-04-28,22900.0,2026-04-01,2026-04-07,2026-04-28,2026-04-01,22911.45,22900.0,22950.0,2,2026-04-01 09:30:00+05:30,2026-04-01 09:30:00+05:30,574.9,2026-04-07 15:15:00+05:30,461.05,True,True
NIFTY,L2,SELL,PE,2026-04-07,23100.0,2026-04-01,2026-04-07,2026-04-28,2026-04-01,22911.45,22900.0,22950.0,2,2026-04-01 09:30:00+05:30,2026-04-01 09:30:00+05:30,398.4,2026-04-07 15:15:00+05:30,1.1,True,True
NIFTY,L3,BUY,CE,2026-04-07,22950.0,2026-04-01,2026-04-07,2026-04-28,2026-04-01,22911.45,22900.0,22950.0,2,2026-04-01 09:30:00+05:30,2026-04-01 09:30:00+05:30,300.8,2026-04-07 15:15:00+05:30,165.9,True,True
NIFTY,L4,SELL,CE,2026-04-28,22850.0,2026-04-01,2026-04-07,2026-04-28,2026-04-01,22911.45,22900.0,22950.0,2,2026-04-01 09:30:00+05:30,2026-04-01 09:30:00+05:30,720.4,2026-04-07 15:15:00+05:30,745.55,True,True
NIFTY,L1,BUY,PE,2026-04-28,23850.0,2026-04-08,2026-04-13,2026-04-28,2026-04-08,23897.9,23850.0,23900.0,2,2026-04-08 09:30:00+05:30,2026-04-08 09:30:00+05:30,386.9,2026-04-13 15:15:00+05:30,385.75,True,True
NIFTY,L2,SELL,PE,2026-04-13,24050.0,2026-04-08,2026-04-13,2026-04-28,2026-04-08,23897.9,23850.0,23900.0,2,2026-04-08 09:30:00+05:30,2026-04-08 09:30:00+05:30,321.15,2026-04-13 15:15:00+05:30,213.1,True,True
NIFTY,L3,BUY,CE,2026-04-13,23900.0,2026-04-08,2026-04-13,2026-04-28,2026-04-08,23897.9,23850.0,23900.0,2,2026-04-08 09:30:00+05:30,2026-04-08 09:30:00+05:30,234.8,2026-04-13 15:15:00+05:30,0.15,True,True
NIFTY,L4,SELL,CE,2026-04-28,23800.0,2026-04-08,2026-04-13,2026-04-28,2026-04-08,23897.9,23850.0,23900.0,2,2026-04-08 09:30:00+05:30,2026-04-08 09:30:00+05:30,508.7,2026-04-13 15:15:00+05:30,440.55,True,True
NIFTY,L1,BUY,PE,2026-04-28,24150.0,2026-04-15,2026-04-21,2026-04-28,2026-04-15,24183.25,24150.0,24200.0,2,2026-04-15 09:30:00+05:30,2026-04-15 09:30:00+05:30,296.4,2026-04-21 15:15:00+05:30,102.15,True,True
NIFTY,L2,SELL,PE,2026-04-21,24350.0,2026-04-15,2026-04-21,2026-04-28,2026-04-15,24183.25,24150.0,24200.0,2,2026-04-15 09:30:00+05:30,2026-04-15 09:30:00+05:30,305.0,2026-04-21 15:15:00+05:30,0.15,True,True
NIFTY,L3,BUY,CE,2026-04-21,24200.0,2026-04-15,2026-04-21,2026-04-28,2026-04-15,24183.25,24150.0,24200.0,2,2026-04-15 09:30:00+05:30,2026-04-15 09:30:00+05:30,231.9,2026-04-21 15:15:00+05:30,374.8,True,True
NIFTY,L4,SELL,CE,2026-04-28,24100.0,2026-04-15,2026-04-21,2026-04-28,2026-04-15,24183.25,24150.0,24200.0,2,2026-04-15 09:30:00+05:30,2026-04-15 09:30:00+05:30,400.1,2026-04-21 15:15:00+05:30,574.0,True,True
NIFTY,L1,BUY,PE,2026-04-28,24400.0,2026-04-22,2026-04-28,2026-04-28,2026-04-22,24440.7,24400.0,24450.0,2,2026-04-22 09:30:00+05:30,2026-04-22 09:30:00+05:30,223.9,2026-04-28 15:15:00+05:30,422.25,True,True
NIFTY,L2,SELL,PE,2026-04-28,24600.0,2026-04-22,2026-04-28,2026-04-28,2026-04-22,24440.7,24400.0,24450.0,2,2026-04-22 09:30:00+05:30,2026-04-22 09:30:00+05:30,329.2,2026-04-28 15:15:00+05:30,623.55,True,True
NIFTY,L3,BUY,CE,2026-04-28,24450.0,2026-04-22,2026-04-28,2026-04-28,2026-04-22,24440.7,24400.0,24450.0,2,2026-04-22 09:30:00+05:30,2026-04-22 09:30:00+05:30,217.0,2026-04-28 15:15:00+05:30,0.05,True,True
NIFTY,L4,SELL,CE,2026-04-28,24350.0,2026-04-22,2026-04-28,2026-04-28,2026-04-22,24440.7,24400.0,24450.0,2,2026-04-22 09:30:00+05:30,2026-04-22 09:30:00+05:30,270.65,2026-04-28 15:15:00+05:30,0.15,True,True
NIFTY,L1,BUY,PE,2026-05-26,24100.0,2026-04-29,2026-05-05,2026-05-26,2026-04-29,24118.2,24100.0,24150.0,2,2026-04-29 09:30:00+05:30,2026-04-29 09:30:00+05:30,380.0,2026-05-05 15:15:00+05:30,376.6,True,True
NIFTY,L2,SELL,PE,2026-05-05,24300.0,2026-04-29,2026-05-05,2026-05-26,2026-04-29,24118.2,24100.0,24150.0,2,2026-04-29 09:30:00+05:30,2026-04-29 09:30:00+05:30,276.65,2026-05-05 15:15:00+05:30,269.05,True,True
NIFTY,L3,BUY,CE,2026-05-05,24150.0,2026-04-29,2026-05-05,2026-05-26,2026-04-29,24118.2,24100.0,24150.0,2,2026-04-29 09:30:00+05:30,2026-04-29 09:30:00+05:30,183.2,2026-05-05 15:15:00+05:30,0.05,True,True
NIFTY,L4,SELL,CE,2026-05-26,24050.0,2026-04-29,2026-05-05,2026-05-26,2026-04-29,24118.2,24100.0,24150.0,2,2026-04-29 09:30:00+05:30,2026-04-29 09:30:00+05:30,527.2,2026-05-05 15:15:00+05:30,434.9,True,True
NIFTY,L1,BUY,PE,2026-05-26,24150.0,2026-05-06,2026-05-12,2026-05-26,2026-05-06,24175.15,24150.0,24200.0,2,2026-05-06 09:30:00+05:30,2026-05-06 09:30:00+05:30,318.0,2026-05-12 15:15:00+05:30,810.1,True,True
NIFTY,L2,SELL,PE,2026-05-12,24350.0,2026-05-06,2026-05-12,2026-05-26,2026-05-06,24175.15,24150.0,24200.0,2,2026-05-06 09:30:00+05:30,2026-05-06 09:30:00+05:30,264.6,2026-05-12 15:15:00+05:30,979.85,True,True
NIFTY,L3,BUY,CE,2026-05-12,24200.0,2026-05-06,2026-05-12,2026-05-26,2026-05-06,24175.15,24150.0,24200.0,2,2026-05-06 09:30:00+05:30,2026-05-06 09:30:00+05:30,205.45,2026-05-12 15:15:00+05:30,0.05,True,True
NIFTY,L4,SELL,CE,2026-05-26,24100.0,2026-05-06,2026-05-12,2026-05-26,2026-05-06,24175.15,24150.0,24200.0,2,2026-05-06 09:30:00+05:30,2026-05-06 09:30:00+05:30,462.0,2026-05-12 15:15:00+05:30,102.2,True,True
NIFTY,L1,BUY,PE,2026-05-26,23350.0,2026-05-13,2026-05-19,2026-05-26,2026-05-13,23385.0,23350.0,23400.0,2,2026-05-13 09:30:00+05:30,2026-05-13 09:30:00+05:30,302.3,2026-05-19 15:15:00+05:30,121.75,True,True
NIFTY,L2,SELL,PE,2026-05-19,23550.0,2026-05-13,2026-05-19,2026-05-26,2026-05-13,23385.0,23350.0,23400.0,2,2026-05-13 09:30:00+05:30,2026-05-13 09:30:00+05:30,295.95,2026-05-19 15:15:00+05:30,0.1,True,True
NIFTY,L3,BUY,CE,2026-05-19,23400.0,2026-05-13,2026-05-19,2026-05-26,2026-05-13,23385.0,23350.0,23400.0,2,2026-05-13 09:30:00+05:30,2026-05-13 09:30:00+05:30,248.7,2026-05-19 15:15:00+05:30,226.05,True,True
NIFTY,L4,SELL,CE,2026-05-26,23300.0,2026-05-13,2026-05-19,2026-05-26,2026-05-13,23385.0,23350.0,23400.0,2,2026-05-13 09:30:00+05:30,2026-05-13 09:30:00+05:30,424.8,2026-05-19 15:15:00+05:30,409.5,True,True
NIFTY,L1,BUY,PE,2026-05-26,23450.0,2026-05-20,2026-05-26,2026-05-26,2026-05-20,23489.05,23450.0,23500.0,2,2026-05-20 09:30:00+05:30,2026-05-20 09:30:00+05:30,214.95,2026-05-26 15:15:00+05:30,0.1,True,True
NIFTY,L2,SELL,PE,2026-05-26,23650.0,2026-05-20,2026-05-26,2026-05-26,2026-05-20,23489.05,23450.0,23500.0,2,2026-05-20 09:30:00+05:30,2026-05-20 09:30:00+05:30,320.7,2026-05-26 15:15:00+05:30,0.1,True,True
NIFTY,L3,BUY,CE,2026-05-26,23500.0,2026-05-20,2026-05-26,2026-05-26,2026-05-20,23489.05,23450.0,23500.0,2,2026-05-20 09:30:00+05:30,2026-05-20 09:30:00+05:30,215.3,2026-05-26 15:15:00+05:30,413.35,True,True
NIFTY,L4,SELL,CE,2026-05-26,23400.0,2026-05-20,2026-05-26,2026-05-26,2026-05-20,23489.05,23450.0,23500.0,2,2026-05-20 09:30:00+05:30,2026-05-20 09:30:00+05:30,270.0,2026-05-26 15:15:00+05:30,512.4,True,True
NIFTY,L1,BUY,PE,2026-06-30,23850.0,2026-05-27,2026-06-02,2026-06-30,2026-05-27,23893.85,23850.0,23900.0,2,2026-05-27 09:30:00+05:30,2026-05-27 09:30:00+05:30,358.6,2026-06-02 15:15:00+05:30,486.55,True,True
NIFTY,L2,SELL,PE,2026-06-02,24050.0,2026-05-27,2026-06-02,2026-06-30,2026-05-27,23893.85,23850.0,23900.0,2,2026-05-27 09:30:00+05:30,2026-05-27 09:30:00+05:30,239.65,2026-06-02 15:15:00+05:30,566.65,True,True
NIFTY,L3,BUY,CE,2026-06-02,23900.0,2026-05-27,2026-06-02,2026-06-30,2026-05-27,23893.85,23850.0,23900.0,2,2026-05-27 09:30:00+05:30,2026-05-27 09:30:00+05:30,178.5,2026-06-02 15:15:00+05:30,0.05,True,True
NIFTY,L4,SELL,CE,2026-06-30,23800.0,2026-05-27,2026-06-02,2026-06-30,2026-05-27,23893.85,23850.0,23900.0,2,2026-05-27 09:30:00+05:30,2026-05-27 09:30:00+05:30,499.45,2026-06-02 15:15:00+05:30,283.1,True,True
